,ID,CooX,CooY,CooZ,Date,Value
812,El_Tatio,601280.0,7527955.0,4370.0,2014-11-30,2.9
1035,KCL,561354.0,7396247.0,2307.0,2014-11-30,18.5
1893,SOP,562717.0,7403324.0,2300.0,2014-11-30,18.5
2213,Toconao_DGAC,599644.77,7433140.71,2495.0,2014-11-30,18.4
418,Chaxa,583500.0,7424261.0,2307.0,2014-12-31,18.0
813,El_Tatio,601280.0,7527955.0,4370.0,2014-12-31,4.3
1036,KCL,561354.0,7396247.0,2307.0,2014-12-31,19.5
1894,SOP,562717.0,7403324.0,2300.0,2014-12-31,19.6
2214,Toconao_DGAC,599644.77,7433140.71,2495.0,2014-12-31,19.6
419,Chaxa,583500.0,7424261.0,2307.0,2015-01-31,19.3
814,El_Tatio,601280.0,7527955.0,4370.0,2015-01-31,5.1
1037,KCL,561354.0,7396247.0,2307.0,2015-01-31,20.6
1895,SOP,562717.0,7403324.0,2300.0,2015-01-31,20.7
2215,Toconao_DGAC,599644.77,7433140.71,2495.0,2015-01-31,20.4
420,Chaxa,583500.0,7424261.0,2307.0,2015-02-28,20.4
815,El_Tatio,601280.0,7527955.0,4370.0,2015-02-28,5.0
1038,KCL,561354.0,7396247.0,2307.0,2015-02-28,20.6
1461,LZA7-2,593914.0,7388616.0,2311.0,2015-02-28,19.9
1896,SOP,562717.0,7403324.0,2300.0,2015-02-28,20.5
2216,Toconao_DGAC,599644.77,7433140.71,2495.0,2015-02-28,20.2
421,Chaxa,583500.0,7424261.0,2307.0,2015-03-31,19.2
816,El_Tatio,601280.0,7527955.0,4370.0,2015-03-31,4.6
1039,KCL,561354.0,7396247.0,2307.0,2015-03-31,19.5
1897,SOP,562717.0,7403324.0,2300.0,2015-03-31,19.4
2217,Toconao_DGAC,599644.77,7433140.71,2495.0,2015-03-31,19.0
422,Chaxa,583500.0,7424261.0,2307.0,2015-04-30,16.0
817,El_Tatio,601280.0,7527955.0,4370.0,2015-04-30,2.8
1040,KCL,561354.0,7396247.0,2307.0,2015-04-30,18.2
1089,LZA10-1,577260.0,7374203.0,2309.0,2015-04-30,16.1
1136,LZA12-1,592024.0,7417669.0,2316.0,2015-04-30,14.9
1183,LZA12-2,593270.0,7394869.0,2317.0,2015-04-30,15.2
1230,LZA12-3,589176.0,7451502.0,2359.0,2015-04-30,15.6
1277,LZA3-1,591181.0,7403651.0,2306.0,2015-04-30,15.8
1322,LZA3-2,590360.0,7408580.0,2306.0,2015-04-30,15.7
1369,LZA3-3,590643.0,7416257.0,2318.0,2015-04-30,14.8
1414,LZA7-1,591699.0,7394060.0,2312.0,2015-04-30,14.6
1462,LZA7-2,593914.0,7388616.0,2311.0,2015-04-30,14.9
1509,LZA9-1,584166.0,7379517.0,2310.0,2015-04-30,16.0
1898,SOP,562717.0,7403324.0,2300.0,2015-04-30,17.9
2218,Toconao_DGAC,599644.77,7433140.71,2495.0,2015-04-30,17.8
423,Chaxa,583500.0,7424261.0,2307.0,2015-05-31,11.6
818,El_Tatio,601280.0,7527955.0,4370.0,2015-05-31,-2.1
1041,KCL,561354.0,7396247.0,2307.0,2015-05-31,13.5
1090,LZA10-1,577260.0,7374203.0,2309.0,2015-05-31,11.9
1137,LZA12-1,592024.0,7417669.0,2316.0,2015-05-31,10.4
1184,LZA12-2,593270.0,7394869.0,2317.0,2015-05-31,10.7
1231,LZA12-3,589176.0,7451502.0,2359.0,2015-05-31,11.2
1278,LZA3-1,591181.0,7403651.0,2306.0,2015-05-31,11.3
1323,LZA3-2,590360.0,7408580.0,2306.0,2015-05-31,10.7
1370,LZA3-3,590643.0,7416257.0,2318.0,2015-05-31,10.2
1415,LZA7-1,591699.0,7394060.0,2312.0,2015-05-31,10.4
1463,LZA7-2,593914.0,7388616.0,2311.0,2015-05-31,10.4
1510,LZA9-1,584166.0,7379517.0,2310.0,2015-05-31,10.9
1899,SOP,562717.0,7403324.0,2300.0,2015-05-31,13.2
2219,Toconao_DGAC,599644.77,7433140.71,2495.0,2015-05-31,13.7
424,Chaxa,583500.0,7424261.0,2307.0,2015-06-30,8.3
819,El_Tatio,601280.0,7527955.0,4370.0,2015-06-30,-0.3
1042,KCL,561354.0,7396247.0,2307.0,2015-06-30,10.7
1091,LZA10-1,577260.0,7374203.0,2309.0,2015-06-30,9.2
1138,LZA12-1,592024.0,7417669.0,2316.0,2015-06-30,6.5
1185,LZA12-2,593270.0,7394869.0,2317.0,2015-06-30,7.0
1232,LZA12-3,589176.0,7451502.0,2359.0,2015-06-30,7.9
1279,LZA3-1,591181.0,7403651.0,2306.0,2015-06-30,7.5
1324,LZA3-2,590360.0,7408580.0,2306.0,2015-06-30,6.9
1371,LZA3-3,590643.0,7416257.0,2318.0,2015-06-30,6.0
1416,LZA7-1,591699.0,7394060.0,2312.0,2015-06-30,6.4
1464,LZA7-2,593914.0,7388616.0,2311.0,2015-06-30,6.4
1511,LZA9-1,584166.0,7379517.0,2310.0,2015-06-30,7.1
1900,SOP,562717.0,7403324.0,2300.0,2015-06-30,10.1
2220,Toconao_DGAC,599644.77,7433140.71,2495.0,2015-06-30,12.0
425,Chaxa,583500.0,7424261.0,2307.0,2015-07-31,7.7
820,El_Tatio,601280.0,7527955.0,4370.0,2015-07-31,-2.5
1043,KCL,561354.0,7396247.0,2307.0,2015-07-31,9.6
1092,LZA10-1,577260.0,7374203.0,2309.0,2015-07-31,8.2
1139,LZA12-1,592024.0,7417669.0,2316.0,2015-07-31,6.0
1186,LZA12-2,593270.0,7394869.0,2317.0,2015-07-31,6.3
1233,LZA12-3,589176.0,7451502.0,2359.0,2015-07-31,6.9
1280,LZA3-1,591181.0,7403651.0,2306.0,2015-07-31,6.9
1325,LZA3-2,590360.0,7408580.0,2306.0,2015-07-31,6.3
1372,LZA3-3,590643.0,7416257.0,2318.0,2015-07-31,5.6
1417,LZA7-1,591699.0,7394060.0,2312.0,2015-07-31,6.1
1465,LZA7-2,593914.0,7388616.0,2311.0,2015-07-31,5.9
1512,LZA9-1,584166.0,7379517.0,2310.0,2015-07-31,6.7
1901,SOP,562717.0,7403324.0,2300.0,2015-07-31,9.2
2221,Toconao_DGAC,599644.77,7433140.71,2495.0,2015-07-31,10.6
426,Chaxa,583500.0,7424261.0,2307.0,2015-08-31,11.1
821,El_Tatio,601280.0,7527955.0,4370.0,2015-08-31,0.0
1044,KCL,561354.0,7396247.0,2307.0,2015-08-31,12.5
1093,LZA10-1,577260.0,7374203.0,2309.0,2015-08-31,11.1
1140,LZA12-1,592024.0,7417669.0,2316.0,2015-08-31,9.4
1187,LZA12-2,593270.0,7394869.0,2317.0,2015-08-31,9.8
1234,LZA12-3,589176.0,7451502.0,2359.0,2015-08-31,9.7
1281,LZA3-1,591181.0,7403651.0,2306.0,2015-08-31,10.3
1326,LZA3-2,590360.0,7408580.0,2306.0,2015-08-31,9.7
1373,LZA3-3,590643.0,7416257.0,2318.0,2015-08-31,8.9
1418,LZA7-1,591699.0,7394060.0,2312.0,2015-08-31,9.4
1466,LZA7-2,593914.0,7388616.0,2311.0,2015-08-31,9.4
1513,LZA9-1,584166.0,7379517.0,2310.0,2015-08-31,10.1
1902,SOP,562717.0,7403324.0,2300.0,2015-08-31,12.3
2222,Toconao_DGAC,599644.77,7433140.71,2495.0,2015-08-31,13.3
427,Chaxa,583500.0,7424261.0,2307.0,2015-09-30,14.3
822,El_Tatio,601280.0,7527955.0,4370.0,2015-09-30,0.2
1045,KCL,561354.0,7396247.0,2307.0,2015-09-30,15.3
1094,LZA10-1,577260.0,7374203.0,2309.0,2015-09-30,13.4
1141,LZA12-1,592024.0,7417669.0,2316.0,2015-09-30,12.2
1188,LZA12-2,593270.0,7394869.0,2317.0,2015-09-30,12.6
1235,LZA12-3,589176.0,7451502.0,2359.0,2015-09-30,12.2
1282,LZA3-1,591181.0,7403651.0,2306.0,2015-09-30,13.4
1327,LZA3-2,590360.0,7408580.0,2306.0,2015-09-30,12.6
1374,LZA3-3,590643.0,7416257.0,2318.0,2015-09-30,12.0
1419,LZA7-1,591699.0,7394060.0,2312.0,2015-09-30,12.3
1467,LZA7-2,593914.0,7388616.0,2311.0,2015-09-30,12.2
1514,LZA9-1,584166.0,7379517.0,2310.0,2015-09-30,12.8
1903,SOP,562717.0,7403324.0,2300.0,2015-09-30,15.1
2223,Toconao_DGAC,599644.77,7433140.71,2495.0,2015-09-30,15.5
428,Chaxa,583500.0,7424261.0,2307.0,2015-10-31,16.6
823,El_Tatio,601280.0,7527955.0,4370.0,2015-10-31,1.8
1046,KCL,561354.0,7396247.0,2307.0,2015-10-31,17.2
1095,LZA10-1,577260.0,7374203.0,2309.0,2015-10-31,15.7
1142,LZA12-1,592024.0,7417669.0,2316.0,2015-10-31,14.8
1189,LZA12-2,593270.0,7394869.0,2317.0,2015-10-31,15.2
1236,LZA12-3,589176.0,7451502.0,2359.0,2015-10-31,14.5
1283,LZA3-1,591181.0,7403651.0,2306.0,2015-10-31,15.9
1328,LZA3-2,590360.0,7408580.0,2306.0,2015-10-31,15.2
1375,LZA3-3,590643.0,7416257.0,2318.0,2015-10-31,14.6
1420,LZA7-1,591699.0,7394060.0,2312.0,2015-10-31,15.0
1468,LZA7-2,593914.0,7388616.0,2311.0,2015-10-31,15.0
1515,LZA9-1,584166.0,7379517.0,2310.0,2015-10-31,15.6
1904,SOP,562717.0,7403324.0,2300.0,2015-10-31,17.1
2224,Toconao_DGAC,599644.77,7433140.71,2495.0,2015-10-31,17.2
824,El_Tatio,601280.0,7527955.0,4370.0,2015-11-30,2.6
1047,KCL,561354.0,7396247.0,2307.0,2015-11-30,18.2
1096,LZA10-1,577260.0,7374203.0,2309.0,2015-11-30,16.5
1143,LZA12-1,592024.0,7417669.0,2316.0,2015-11-30,15.7
1190,LZA12-2,593270.0,7394869.0,2317.0,2015-11-30,16.1
1237,LZA12-3,589176.0,7451502.0,2359.0,2015-11-30,15.5
1284,LZA3-1,591181.0,7403651.0,2306.0,2015-11-30,16.9
1329,LZA3-2,590360.0,7408580.0,2306.0,2015-11-30,15.9
1376,LZA3-3,590643.0,7416257.0,2318.0,2015-11-30,15.4
1421,LZA7-1,591699.0,7394060.0,2312.0,2015-11-30,15.9
1469,LZA7-2,593914.0,7388616.0,2311.0,2015-11-30,15.7
1516,LZA9-1,584166.0,7379517.0,2310.0,2015-11-30,16.2
1905,SOP,562717.0,7403324.0,2300.0,2015-11-30,18.2
2225,Toconao_DGAC,599644.77,7433140.71,2495.0,2015-11-30,18.2
429,Chaxa,583500.0,7424261.0,2307.0,2015-12-31,19.8
825,El_Tatio,601280.0,7527955.0,4370.0,2015-12-31,4.2
1048,KCL,561354.0,7396247.0,2307.0,2015-12-31,20.2
1097,LZA10-1,577260.0,7374203.0,2309.0,2015-12-31,18.8
1144,LZA12-1,592024.0,7417669.0,2316.0,2015-12-31,17.9
1191,LZA12-2,593270.0,7394869.0,2317.0,2015-12-31,18.3
1238,LZA12-3,589176.0,7451502.0,2359.0,2015-12-31,17.7
1285,LZA3-1,591181.0,7403651.0,2306.0,2015-12-31,19.0
1330,LZA3-2,590360.0,7408580.0,2306.0,2015-12-31,18.1
1377,LZA3-3,590643.0,7416257.0,2318.0,2015-12-31,17.6
1422,LZA7-1,591699.0,7394060.0,2312.0,2015-12-31,18.0
1470,LZA7-2,593914.0,7388616.0,2311.0,2015-12-31,18.0
1517,LZA9-1,584166.0,7379517.0,2310.0,2015-12-31,18.5
1906,SOP,562717.0,7403324.0,2300.0,2015-12-31,20.2
2226,Toconao_DGAC,599644.77,7433140.71,2495.0,2015-12-31,20.3
430,Chaxa,583500.0,7424261.0,2307.0,2016-01-31,21.2
826,El_Tatio,601280.0,7527955.0,4370.0,2016-01-31,5.4
1049,KCL,561354.0,7396247.0,2307.0,2016-01-31,21.2
1098,LZA10-1,577260.0,7374203.0,2309.0,2016-01-31,19.9
1145,LZA12-1,592024.0,7417669.0,2316.0,2016-01-31,19.2
1192,LZA12-2,593270.0,7394869.0,2317.0,2016-01-31,19.5
1239,LZA12-3,589176.0,7451502.0,2359.0,2016-01-31,19.1
1286,LZA3-1,591181.0,7403651.0,2306.0,2016-01-31,20.2
1331,LZA3-2,590360.0,7408580.0,2306.0,2016-01-31,19.4
1378,LZA3-3,590643.0,7416257.0,2318.0,2016-01-31,19.0
1423,LZA7-1,591699.0,7394060.0,2312.0,2016-01-31,19.3
1471,LZA7-2,593914.0,7388616.0,2311.0,2016-01-31,19.6
1518,LZA9-1,584166.0,7379517.0,2310.0,2016-01-31,20.2
1907,SOP,562717.0,7403324.0,2300.0,2016-01-31,21.1
2227,Toconao_DGAC,599644.77,7433140.71,2495.0,2016-01-31,21.2
431,Chaxa,583500.0,7424261.0,2307.0,2016-02-29,21.8
827,El_Tatio,601280.0,7527955.0,4370.0,2016-02-29,6.3
1050,KCL,561354.0,7396247.0,2307.0,2016-02-29,21.6
1099,LZA10-1,577260.0,7374203.0,2309.0,2016-02-29,20.5
1146,LZA12-1,592024.0,7417669.0,2316.0,2016-02-29,19.9
1193,LZA12-2,593270.0,7394869.0,2317.0,2016-02-29,20.0
1240,LZA12-3,589176.0,7451502.0,2359.0,2016-02-29,19.8
1287,LZA3-1,591181.0,7403651.0,2306.0,2016-02-29,20.7
1332,LZA3-2,590360.0,7408580.0,2306.0,2016-02-29,20.1
1379,LZA3-3,590643.0,7416257.0,2318.0,2016-02-29,19.8
1424,LZA7-1,591699.0,7394060.0,2312.0,2016-02-29,20.0
1472,LZA7-2,593914.0,7388616.0,2311.0,2016-02-29,20.2
1519,LZA9-1,584166.0,7379517.0,2310.0,2016-02-29,20.8
1908,SOP,562717.0,7403324.0,2300.0,2016-02-29,21.6
2228,Toconao_DGAC,599644.77,7433140.71,2495.0,2016-02-29,21.5
432,Chaxa,583500.0,7424261.0,2307.0,2016-03-31,19.6
828,El_Tatio,601280.0,7527955.0,4370.0,2016-03-31,4.6
1051,KCL,561354.0,7396247.0,2307.0,2016-03-31,20.1
1100,LZA10-1,577260.0,7374203.0,2309.0,2016-03-31,18.5
1147,LZA12-1,592024.0,7417669.0,2316.0,2016-03-31,17.6
1194,LZA12-2,593270.0,7394869.0,2317.0,2016-03-31,17.8
1241,LZA12-3,589176.0,7451502.0,2359.0,2016-03-31,17.4
1288,LZA3-1,591181.0,7403651.0,2306.0,2016-03-31,18.6
1333,LZA3-2,590360.0,7408580.0,2306.0,2016-03-31,18.1
1380,LZA3-3,590643.0,7416257.0,2318.0,2016-03-31,17.4
1425,LZA7-1,591699.0,7394060.0,2312.0,2016-03-31,17.8
1473,LZA7-2,593914.0,7388616.0,2311.0,2016-03-31,18.0
1520,LZA9-1,584166.0,7379517.0,2310.0,2016-03-31,18.6
1909,SOP,562717.0,7403324.0,2300.0,2016-03-31,19.9
2229,Toconao_DGAC,599644.77,7433140.71,2495.0,2016-03-31,20.0
433,Chaxa,583500.0,7424261.0,2307.0,2016-04-30,16.5
829,El_Tatio,601280.0,7527955.0,4370.0,2016-04-30,2.6
1052,KCL,561354.0,7396247.0,2307.0,2016-04-30,17.4
1101,LZA10-1,577260.0,7374203.0,2309.0,2016-04-30,15.6
1148,LZA12-1,592024.0,7417669.0,2316.0,2016-04-30,14.4
1195,LZA12-2,593270.0,7394869.0,2317.0,2016-04-30,14.8
1242,LZA12-3,589176.0,7451502.0,2359.0,2016-04-30,14.3
1289,LZA3-1,591181.0,7403651.0,2306.0,2016-04-30,15.6
1334,LZA3-2,590360.0,7408580.0,2306.0,2016-04-30,14.8
1381,LZA3-3,590643.0,7416257.0,2318.0,2016-04-30,14.3
1426,LZA7-1,591699.0,7394060.0,2312.0,2016-04-30,14.9
1474,LZA7-2,593914.0,7388616.0,2311.0,2016-04-30,14.9
1521,LZA9-1,584166.0,7379517.0,2310.0,2016-04-30,15.2
1910,SOP,562717.0,7403324.0,2300.0,2016-04-30,17.3
2230,Toconao_DGAC,599644.77,7433140.71,2495.0,2016-04-30,17.3
434,Chaxa,583500.0,7424261.0,2307.0,2016-05-31,13.0
830,El_Tatio,601280.0,7527955.0,4370.0,2016-05-31,0.1
1053,KCL,561354.0,7396247.0,2307.0,2016-05-31,14.0
1102,LZA10-1,577260.0,7374203.0,2309.0,2016-05-31,12.5
1149,LZA12-1,592024.0,7417669.0,2316.0,2016-05-31,11.2
1196,LZA12-2,593270.0,7394869.0,2317.0,2016-05-31,11.5
1243,LZA12-3,589176.0,7451502.0,2359.0,2016-05-31,11.2
1290,LZA3-1,591181.0,7403651.0,2306.0,2016-05-31,12.0
1335,LZA3-2,590360.0,7408580.0,2306.0,2016-05-31,11.4
1382,LZA3-3,590643.0,7416257.0,2318.0,2016-05-31,10.8
1427,LZA7-1,591699.0,7394060.0,2312.0,2016-05-31,11.4
1475,LZA7-2,593914.0,7388616.0,2311.0,2016-05-31,11.3
1522,LZA9-1,584166.0,7379517.0,2310.0,2016-05-31,11.7
1911,SOP,562717.0,7403324.0,2300.0,2016-05-31,13.9
2231,Toconao_DGAC,599644.77,7433140.71,2495.0,2016-05-31,14.4
435,Chaxa,583500.0,7424261.0,2307.0,2016-06-30,8.8
831,El_Tatio,601280.0,7527955.0,4370.0,2016-06-30,-1.7
1054,KCL,561354.0,7396247.0,2307.0,2016-06-30,10.5
1103,LZA10-1,577260.0,7374203.0,2309.0,2016-06-30,8.9
1150,LZA12-1,592024.0,7417669.0,2316.0,2016-06-30,7.0
1197,LZA12-2,593270.0,7394869.0,2317.0,2016-06-30,7.3
1244,LZA12-3,589176.0,7451502.0,2359.0,2016-06-30,7.1
1291,LZA3-1,591181.0,7403651.0,2306.0,2016-06-30,8.4
1336,LZA3-2,590360.0,7408580.0,2306.0,2016-06-30,6.9
1383,LZA3-3,590643.0,7416257.0,2318.0,2016-06-30,6.4
1428,LZA7-1,591699.0,7394060.0,2312.0,2016-06-30,6.9
1476,LZA7-2,593914.0,7388616.0,2311.0,2016-06-30,6.7
1523,LZA9-1,584166.0,7379517.0,2310.0,2016-06-30,7.4
1912,SOP,562717.0,7403324.0,2300.0,2016-06-30,10.3
2232,Toconao_DGAC,599644.77,7433140.71,2495.0,2016-06-30,11.1
436,Chaxa,583500.0,7424261.0,2307.0,2016-07-31,8.9
832,El_Tatio,601280.0,7527955.0,4370.0,2016-07-31,-1.5
1055,KCL,561354.0,7396247.0,2307.0,2016-07-31,10.5
1104,LZA10-1,577260.0,7374203.0,2309.0,2016-07-31,8.9
1151,LZA12-1,592024.0,7417669.0,2316.0,2016-07-31,6.9
1198,LZA12-2,593270.0,7394869.0,2317.0,2016-07-31,7.2
1245,LZA12-3,589176.0,7451502.0,2359.0,2016-07-31,7.1
1337,LZA3-2,590360.0,7408580.0,2306.0,2016-07-31,6.8
1384,LZA3-3,590643.0,7416257.0,2318.0,2016-07-31,6.2
1429,LZA7-1,591699.0,7394060.0,2312.0,2016-07-31,6.8
1477,LZA7-2,593914.0,7388616.0,2311.0,2016-07-31,6.6
1524,LZA9-1,584166.0,7379517.0,2310.0,2016-07-31,7.2
1913,SOP,562717.0,7403324.0,2300.0,2016-07-31,10.3
2233,Toconao_DGAC,599644.77,7433140.71,2495.0,2016-07-31,11.4
437,Chaxa,583500.0,7424261.0,2307.0,2016-08-31,11.1
833,El_Tatio,601280.0,7527955.0,4370.0,2016-08-31,-1.2
1056,KCL,561354.0,7396247.0,2307.0,2016-08-31,13.0
1105,LZA10-1,577260.0,7374203.0,2309.0,2016-08-31,10.9
1152,LZA12-1,592024.0,7417669.0,2316.0,2016-08-31,9.1
1199,LZA12-2,593270.0,7394869.0,2317.0,2016-08-31,9.5
1246,LZA12-3,589176.0,7451502.0,2359.0,2016-08-31,8.9
1292,LZA3-1,591181.0,7403651.0,2306.0,2016-08-31,10.0
1338,LZA3-2,590360.0,7408580.0,2306.0,2016-08-31,9.0
1385,LZA3-3,590643.0,7416257.0,2318.0,2016-08-31,8.5
1430,LZA7-1,591699.0,7394060.0,2312.0,2016-08-31,9.1
1478,LZA7-2,593914.0,7388616.0,2311.0,2016-08-31,9.1
1525,LZA9-1,584166.0,7379517.0,2310.0,2016-08-31,9.5
1620,Paso_Jama,632989.0,7464136.0,4825.0,2016-08-31,-3.1
1637,Paso_Sico,658720.0,7364239.0,4323.0,2016-08-31,-0.2
1914,SOP,562717.0,7403324.0,2300.0,2016-08-31,12.8
2234,Toconao_DGAC,599644.77,7433140.71,2495.0,2016-08-31,13.5
2319,Toconao_P.,601777.0,7435573.0,2492.0,2016-08-31,13.3
2336,Toconao_Q.1,621564.0,7431858.0,3990.0,2016-08-31,2.6
2353,Toconao_Q.4,612592.0,7438698.0,3437.0,2016-08-31,7.4
438,Chaxa,583500.0,7424261.0,2307.0,2016-09-30,14.3
834,El_Tatio,601280.0,7527955.0,4370.0,2016-09-30,1.4
1057,KCL,561354.0,7396247.0,2307.0,2016-09-30,16.0
1106,LZA10-1,577260.0,7374203.0,2309.0,2016-09-30,13.8
1153,LZA12-1,592024.0,7417669.0,2316.0,2016-09-30,12.4
1200,LZA12-2,593270.0,7394869.0,2317.0,2016-09-30,12.9
1247,LZA12-3,589176.0,7451502.0,2359.0,2016-09-30,12.2
1293,LZA3-1,591181.0,7403651.0,2306.0,2016-09-30,13.5
1339,LZA3-2,590360.0,7408580.0,2306.0,2016-09-30,12.5
1386,LZA3-3,590643.0,7416257.0,2318.0,2016-09-30,12.0
1431,LZA7-1,591699.0,7394060.0,2312.0,2016-09-30,12.6
1479,LZA7-2,593914.0,7388616.0,2311.0,2016-09-30,12.8
1526,LZA9-1,584166.0,7379517.0,2310.0,2016-09-30,13.1
1621,Paso_Jama,632989.0,7464136.0,4825.0,2016-09-30,0.2
1638,Paso_Sico,658720.0,7364239.0,4323.0,2016-09-30,3.7
1915,SOP,562717.0,7403324.0,2300.0,2016-09-30,15.9
2235,Toconao_DGAC,599644.77,7433140.71,2495.0,2016-09-30,16.5
2320,Toconao_P.,601777.0,7435573.0,2492.0,2016-09-30,16.1
2337,Toconao_Q.1,621564.0,7431858.0,3990.0,2016-09-30,5.5
2354,Toconao_Q.4,612592.0,7438698.0,3437.0,2016-09-30,10.0
439,Chaxa,583500.0,7424261.0,2307.0,2016-10-31,16.0
835,El_Tatio,601280.0,7527955.0,4370.0,2016-10-31,1.2
1058,KCL,561354.0,7396247.0,2307.0,2016-10-31,17.0
1107,LZA10-1,577260.0,7374203.0,2309.0,2016-10-31,15.0
1154,LZA12-1,592024.0,7417669.0,2316.0,2016-10-31,14.0
1201,LZA12-2,593270.0,7394869.0,2317.0,2016-10-31,14.5
1248,LZA12-3,589176.0,7451502.0,2359.0,2016-10-31,13.6
1294,LZA3-1,591181.0,7403651.0,2306.0,2016-10-31,15.1
1340,LZA3-2,590360.0,7408580.0,2306.0,2016-10-31,14.1
1387,LZA3-3,590643.0,7416257.0,2318.0,2016-10-31,13.7
1432,LZA7-1,591699.0,7394060.0,2312.0,2016-10-31,14.2
1480,LZA7-2,593914.0,7388616.0,2311.0,2016-10-31,14.3
1527,LZA9-1,584166.0,7379517.0,2310.0,2016-10-31,14.7
1622,Paso_Jama,632989.0,7464136.0,4825.0,2016-10-31,-0.9
1639,Paso_Sico,658720.0,7364239.0,4323.0,2016-10-31,3.3
1916,SOP,562717.0,7403324.0,2300.0,2016-10-31,17.0
2236,Toconao_DGAC,599644.77,7433140.71,2495.0,2016-10-31,17.1
2321,Toconao_P.,601777.0,7435573.0,2492.0,2016-10-31,16.8
2338,Toconao_Q.1,621564.0,7431858.0,3990.0,2016-10-31,4.9
2355,Toconao_Q.4,612592.0,7438698.0,3437.0,2016-10-31,9.9
440,Chaxa,583500.0,7424261.0,2307.0,2016-11-30,17.4
836,El_Tatio,601280.0,7527955.0,4370.0,2016-11-30,2.1
1059,KCL,561354.0,7396247.0,2307.0,2016-11-30,18.0
1108,LZA10-1,577260.0,7374203.0,2309.0,2016-11-30,16.3
1155,LZA12-1,592024.0,7417669.0,2316.0,2016-11-30,15.4
1202,LZA12-2,593270.0,7394869.0,2317.0,2016-11-30,15.9
1249,LZA12-3,589176.0,7451502.0,2359.0,2016-11-30,15.2
1295,LZA3-1,591181.0,7403651.0,2306.0,2016-11-30,16.5
1341,LZA3-2,590360.0,7408580.0,2306.0,2016-11-30,15.6
1388,LZA3-3,590643.0,7416257.0,2318.0,2016-11-30,15.2
1433,LZA7-1,591699.0,7394060.0,2312.0,2016-11-30,15.8
1481,LZA7-2,593914.0,7388616.0,2311.0,2016-11-30,15.8
1528,LZA9-1,584166.0,7379517.0,2310.0,2016-11-30,16.3
1623,Paso_Jama,632989.0,7464136.0,4825.0,2016-11-30,0.4
1640,Paso_Sico,658720.0,7364239.0,4323.0,2016-11-30,4.5
1917,SOP,562717.0,7403324.0,2300.0,2016-11-30,18.0
2237,Toconao_DGAC,599644.77,7433140.71,2495.0,2016-11-30,18.1
2322,Toconao_P.,601777.0,7435573.0,2492.0,2016-11-30,17.9
2339,Toconao_Q.1,621564.0,7431858.0,3990.0,2016-11-30,5.8
2356,Toconao_Q.4,612592.0,7438698.0,3437.0,2016-11-30,10.6
441,Chaxa,583500.0,7424261.0,2307.0,2016-12-31,19.3
837,El_Tatio,601280.0,7527955.0,4370.0,2016-12-31,4.1
1060,KCL,561354.0,7396247.0,2307.0,2016-12-31,19.3
1109,LZA10-1,577260.0,7374203.0,2309.0,2016-12-31,17.8
1156,LZA12-1,592024.0,7417669.0,2316.0,2016-12-31,17.2
1203,LZA12-2,593270.0,7394869.0,2317.0,2016-12-31,17.5
1250,LZA12-3,589176.0,7451502.0,2359.0,2016-12-31,17.0
1296,LZA3-1,591181.0,7403651.0,2306.0,2016-12-31,18.0
1342,LZA3-2,590360.0,7408580.0,2306.0,2016-12-31,17.4
1389,LZA3-3,590643.0,7416257.0,2318.0,2016-12-31,17.1
1434,LZA7-1,591699.0,7394060.0,2312.0,2016-12-31,17.4
1482,LZA7-2,593914.0,7388616.0,2311.0,2016-12-31,17.9
1529,LZA9-1,584166.0,7379517.0,2310.0,2016-12-31,18.2
1624,Paso_Jama,632989.0,7464136.0,4825.0,2016-12-31,3.1
1641,Paso_Sico,658720.0,7364239.0,4323.0,2016-12-31,7.1
1918,SOP,562717.0,7403324.0,2300.0,2016-12-31,19.3
2238,Toconao_DGAC,599644.77,7433140.71,2495.0,2016-12-31,19.4
2323,Toconao_P.,601777.0,7435573.0,2492.0,2016-12-31,19.2
2340,Toconao_Q.1,621564.0,7431858.0,3990.0,2016-12-31,7.5
2357,Toconao_Q.4,612592.0,7438698.0,3437.0,2016-12-31,11.7
442,Chaxa,583500.0,7424261.0,2307.0,2017-01-31,21.3
838,El_Tatio,601280.0,7527955.0,4370.0,2017-01-31,5.7
1061,KCL,561354.0,7396247.0,2307.0,2017-01-31,21.5
1110,LZA10-1,577260.0,7374203.0,2309.0,2017-01-31,20.5
1157,LZA12-1,592024.0,7417669.0,2316.0,2017-01-31,19.7
1204,LZA12-2,593270.0,7394869.0,2317.0,2017-01-31,19.9
1251,LZA12-3,589176.0,7451502.0,2359.0,2017-01-31,19.5
1297,LZA3-1,591181.0,7403651.0,2306.0,2017-01-31,20.3
1343,LZA3-2,590360.0,7408580.0,2306.0,2017-01-31,19.9
1390,LZA3-3,590643.0,7416257.0,2318.0,2017-01-31,19.6
1435,LZA7-1,591699.0,7394060.0,2312.0,2017-01-31,20.0
1483,LZA7-2,593914.0,7388616.0,2311.0,2017-01-31,20.3
1530,LZA9-1,584166.0,7379517.0,2310.0,2017-01-31,20.7
1625,Paso_Jama,632989.0,7464136.0,4825.0,2017-01-31,4.1
1642,Paso_Sico,658720.0,7364239.0,4323.0,2017-01-31,8.6
1919,SOP,562717.0,7403324.0,2300.0,2017-01-31,21.6
2239,Toconao_DGAC,599644.77,7433140.71,2495.0,2017-01-31,20.7
